timestamp,x,y,frame_no,frame_count,confidence,detection_method,camera
24450.0,1146,513,1468,1468,0.6050135787949257,BG,2
24466.666666666664,1152,513,1469,1469,0.4,LK,2
24483.333333333336,1160,515,1470,1470,0.5784163512826278,BG,2
24500.0,1167,516,1471,1471,0.5219543377983593,BG,2
24516.666666666664,1174,518,1472,1472,0.5294952707488136,BG,2
24533.333333333332,1180,519,1473,1473,0.7662242650985718,YOLO,2
24550.0,1186,521,1474,1474,0.4,LK,2
24566.666666666668,1193,524,1475,1475,0.6464899778366089,YOLO,2
24583.333333333332,1194,526,1476,1476,0.4,LK,2
24600.0,1207,529,1477,1477,0.7398388524297781,BG,2
24616.666666666668,1213,532,1478,1478,0.5554802417755127,YOLO,2
24633.333333333332,1219,535,1479,1479,0.4,LK,2
24650.0,1227,539,1480,1480,0.533915026299267,BG,2
24666.666666666668,1233,543,1481,1481,0.5716929539559031,BG,2
24683.333333333332,1239,547,1482,1482,0.5148560073845055,BG,2
24700.0,1245,551,1483,1483,0.6090873832286587,BG,2
24716.666666666664,883,535,1484,1484,0.6251822832777502,BG,2
24733.333333333336,890,540,1485,1485,0.5358572563049143,BG,2
24750.0,890,540,1486,1486,0.4,LK,2
24766.666666666664,890,540,1487,1487,0.3,LK,2
24783.333333333332,890,540,1488,1488,0.2,LK,2
24800.0,1239,553,1489,1489,0.65267014503479,YOLO,2
24816.666666666668,1239,546,1490,1490,0.4,LK,2
24833.333333333332,1215,542,1491,1491,0.7255305822102998,BG,2
24850.0,1187,530,1492,1492,0.7509364293022421,BG,2
24866.666666666668,925,530,1493,1493,0.7689394011682371,BG,2
24883.333333333332,1151,515,1494,1494,0.7169913973374974,BG,2
24900.0,1132,507,1495,1495,0.672315261643815,BG,2
24916.666666666668,1113,500,1496,1496,0.7048624474546089,BG,2
24933.333333333332,1093,492,1497,1497,0.6628468205908754,BG,2
24950.0,1073,485,1498,1498,0.7054342400499143,BG,2
24966.666666666664,1052,478,1499,1499,0.6288634838411926,BG,2
24983.333333333336,1031,471,1500,1500,0.6589753292675736,BG,2
25000.0,1009,464,1501,1501,0.6232666860090665,BG,2
25016.666666666664,986,457,1502,1502,0.5731924850247028,BG,2
25033.333333333332,963,451,1503,1503,0.5530379270730716,BG,2
25050.0,940,444,1504,1504,0.5980787852675149,BG,2
25066.666666666668,915,438,1505,1505,0.6190778548571121,BG,2
25083.333333333332,896,435,1506,1506,0.6362380867588684,BG,2
25100.0,895,434,1507,1507,0.4,LK,2
25116.666666666668,839,419,1508,1508,0.8129080533981323,YOLO,2
25133.333333333332,839,416,1509,1509,0.4,LK,2
25150.0,783,408,1510,1510,0.8030882477760315,YOLO,2
25166.666666666668,753,403,1511,1511,0.8018956780433655,YOLO,2
25183.333333333332,750,402,1512,1512,0.4,LK,2
25200.0,750,403,1513,1513,0.3,LK,2
25216.666666666664,658,388,1514,1514,0.7608632445335388,YOLO,2
25233.333333333336,623,382,1515,1515,0.5009886105972411,BG,2
25250.0,590,380,1516,1516,0.8506160378456116,YOLO,2
25266.666666666664,553,374,1517,1517,0.5367401753042539,BG,2
25283.333333333332,517,371,1518,1518,0.5587648153305054,YOLO,2
25300.0,478,367,1519,1519,0.4,LK,2
25316.666666666668,437,365,1520,1520,0.6454157829284668,YOLO,2
25333.333333333332,395,362,1521,1521,0.8380325436592102,YOLO,2
25350.0,353,360,1522,1522,0.8449075222015381,YOLO,2
25366.666666666668,307,357,1523,1523,0.8356382250785828,YOLO,2
25383.333333333332,259,356,1524,1524,0.8372892737388611,YOLO,2
25400.0,209,354,1525,1525,0.7975722551345825,YOLO,2
25416.666666666668,209,354,1526,1526,0.4,LK,2
25433.333333333332,209,354,1527,1527,0.3,LK,2
25450.0,51,353,1528,1528,0.5211696624755859,YOLO,2
25466.666666666664,50,353,1529,1529,0.4,LK,2
25483.333333333336,50,353,1530,1530,0.3,LK,2
25500.0,50,353,1531,1531,0.2,LK,2
25516.666666666664,50,353,1532,1532,0.2,LK,2
25533.333333333332,50,353,1533,1533,0.2,LK,2
25550.0,50,353,1534,1534,0.2,LK,2
25566.666666666668,1003,462,1535,1535,0.5294952726721173,BG,2
25583.333333333332,994,457,1536,1536,0.6683749941974539,BG,2
25600.0,986,453,1537,1537,0.5516314248743555,BG,2
25616.666666666668,977,448,1538,1538,0.628812158149017,BG,2
25633.333333333332,968,444,1539,1539,0.6683749941974539,BG,2
25650.0,960,439,1540,1540,0.6449160528303446,BG,2
25666.666666666668,951,435,1541,1541,0.5553443856548946,BG,2
25683.333333333332,942,431,1542,1542,0.5821330594622987,BG,2
25700.0,942,430,1543,1543,0.4,LK,2
25716.666666666664,942,430,1544,1544,0.3,LK,2
25733.333333333336,942,430,1545,1545,0.2,LK,2
25750.0,942,430,1546,1546,0.2,LK,2
25766.666666666664,942,430,1547,1547,0.2,LK,2
25783.333333333332,942,430,1548,1548,0.2,LK,2
25800.0,942,430,1549,1549,0.2,LK,2
25816.666666666668,942,430,1550,1550,0.2,LK,2
25833.333333333332,858,206,1551,1551,0.6063886036065611,BG,2
25849.999999999996,857,205,1552,1552,0.4,LK,2
25866.666666666668,857,205,1553,1553,0.3,LK,2
25883.333333333332,857,205,1554,1554,0.2,LK,2
25900.0,857,205,1555,1555,0.2,LK,2
25916.666666666668,857,205,1556,1556,0.2,LK,2
25933.333333333332,857,205,1557,1557,0.2,LK,2
25950.0,857,205,1558,1558,0.2,LK,2
25966.666666666664,857,205,1559,1559,0.2,LK,2
25983.333333333336,857,205,1560,1560,0.2,LK,2
26000.0,857,205,1561,1561,0.2,LK,2
26016.666666666664,857,205,1562,1562,0.2,LK,2
26033.333333333332,857,205,1563,1563,0.2,LK,2
26050.0,857,205,1564,1564,0.2,LK,2
26066.666666666668,857,205,1565,1565,0.2,LK,2
26083.333333333332,857,205,1566,1566,0.2,LK,2
26099.999999999996,857,205,1567,1567,0.2,LK,2
26116.666666666668,857,205,1568,1568,0.2,LK,2
26133.333333333332,857,205,1569,1569,0.2,LK,2
26150.0,857,205,1570,1570,0.2,LK,2
26166.666666666668,857,205,1571,1571,0.2,LK,2
26183.333333333332,857,205,1572,1572,0.2,LK,2
26200.0,857,205,1573,1573,0.2,LK,2
26216.666666666664,857,205,1574,1574,0.2,LK,2
26233.333333333336,857,205,1575,1575,0.2,LK,2
26250.0,857,205,1576,1576,0.2,LK,2
26266.666666666664,857,205,1577,1577,0.2,LK,2
26283.333333333332,857,205,1578,1578,0.2,LK,2
26300.0,857,205,1579,1579,0.2,LK,2
26316.666666666668,857,205,1580,1580,0.2,LK,2
26333.333333333332,857,205,1581,1581,0.2,LK,2
26633.333333333332,391,358,1599,1599,0.5324809312599574,BG,2
26650.0,391,358,1600,1600,0.4,LK,2
26666.666666666668,367,364,1601,1601,0.75020015882688,BG,2
26683.333333333332,367,363,1602,1602,0.4,LK,2
26700.0,367,363,1603,1603,0.3,LK,2
26716.666666666664,367,363,1604,1604,0.2,LK,2
26733.333333333336,367,363,1605,1605,0.2,LK,2
26750.0,367,363,1606,1606,0.2,LK,2
26766.666666666664,367,363,1607,1607,0.2,LK,2
26783.333333333332,367,363,1608,1608,0.2,LK,2
26800.0,367,363,1609,1609,0.2,LK,2
26816.666666666668,367,363,1610,1610,0.2,LK,2
26833.333333333332,367,363,1611,1611,0.2,LK,2
26849.999999999996,367,363,1612,1612,0.2,LK,2
26866.666666666668,234,405,1613,1613,0.534516461231188,BG,2
26883.333333333332,234,404,1614,1614,0.4,LK,2
26900.0,234,404,1615,1615,0.3,LK,2
26916.666666666668,234,404,1616,1616,0.2,LK,2
26933.333333333332,234,404,1617,1617,0.2,LK,2
26950.0,234,404,1618,1618,0.2,LK,2
26966.666666666664,234,404,1619,1619,0.2,LK,2
26983.333333333336,234,404,1620,1620,0.2,LK,2
27000.0,233,404,1621,1621,0.2,LK,2
27016.666666666664,233,404,1622,1622,0.2,LK,2
27033.333333333332,233,404,1623,1623,0.2,LK,2
27050.0,233,404,1624,1624,0.2,LK,2
27066.666666666668,233,404,1625,1625,0.2,LK,2
27083.333333333332,233,404,1626,1626,0.2,LK,2
27099.999999999996,233,404,1627,1627,0.2,LK,2
27116.666666666668,233,404,1628,1628,0.2,LK,2
27133.333333333332,233,404,1629,1629,0.2,LK,2
27150.0,36,502,1630,1630,0.5558100938796997,YOLO,2
27166.666666666668,24,509,1631,1631,0.4,LK,2
27183.333333333332,12,516,1632,1632,0.3,LK,2
27200.0,12,515,1633,1633,0.2,LK,2
27233.333333333336,74,475,1635,1635,0.7566600441932678,YOLO,2
27250.0,150,479,1636,1636,0.7189280986785889,YOLO,2
27266.666666666664,220,483,1637,1637,0.7439166903495789,YOLO,2
27283.333333333332,219,483,1638,1638,0.4,LK,2
27300.0,219,483,1639,1639,0.3,LK,2
27316.666666666668,219,483,1640,1640,0.2,LK,2
27333.333333333332,446,500,1641,1641,0.6433759331703186,YOLO,2
27349.999999999996,501,503,1642,1642,0.8061450660379307,BG,2
27366.666666666668,534,509,1643,1643,0.4397749602794647,YOLO,2
27383.333333333332,577,514,1644,1644,0.5953969514499048,BG,2
27400.0,577,514,1645,1645,0.4,LK,2
27416.666666666668,653,523,1646,1646,0.5752363801002502,YOLO,2
27433.333333333332,687,529,1647,1647,0.7045960426330566,YOLO,2
27450.0,687,528,1648,1648,0.4,LK,2
27466.666666666664,687,528,1649,1649,0.3,LK,2
27483.333333333336,778,543,1650,1650,0.5376440929127395,BG,2
27500.0,807,548,1651,1651,0.6636510491371155,YOLO,2
27516.666666666664,800,547,1652,1652,0.4,LK,2
27533.333333333332,791,547,1653,1653,0.3,LK,2
27550.0,785,547,1654,1654,0.2,LK,2
27566.666666666668,782,547,1655,1655,0.2,LK,2
27583.333333333332,782,546,1656,1656,0.2,LK,2
27599.999999999996,783,546,1657,1657,0.2,LK,2
27616.666666666668,783,546,1658,1658,0.2,LK,2
27633.333333333332,805,545,1659,1659,0.2,LK,2
27650.0,805,545,1660,1660,0.2,LK,2
27666.666666666668,977,622,1661,1661,0.5731199676986968,BG,2
27683.333333333332,990,628,1662,1662,0.7033240102599164,BG,2
27700.0,999,627,1663,1663,0.7256046425859943,BG,2
27716.666666666664,1006,618,1664,1664,0.7330564495538333,BG,2
27733.333333333336,1012,611,1665,1665,0.8149579967805102,BG,2
27750.0,1019,603,1666,1666,0.66791006212238,BG,2
27766.666666666664,1025,597,1667,1667,0.8458333595003218,BG,2
27783.333333333332,1032,590,1668,1668,0.7176767821513744,BG,2
27800.0,1038,584,1669,1669,0.7140165558333539,BG,2
27816.666666666668,1044,579,1670,1670,0.7217336593960894,BG,2
27833.333333333332,1050,573,1671,1671,0.5548791279733458,BG,2
27849.999999999996,1056,569,1672,1672,0.6085755693391723,BG,2
27866.666666666668,1061,564,1673,1673,0.6000798041201328,BG,2
27883.333333333332,1067,559,1674,1674,0.6983601597633231,BG,2
27900.0,1073,556,1675,1675,0.5532505113923163,BG,2
27916.666666666668,1078,555,1676,1676,0.4,LK,2
27933.333333333332,1083,549,1677,1677,0.5821330594622987,BG,2
27950.0,1089,546,1678,1678,0.6664141413516337,BG,2
27966.666666666664,1090,545,1679,1679,0.4,LK,2
27983.333333333336,1100,540,1680,1680,0.5390120996226917,BG,2
28000.0,1104,538,1681,1681,0.4,LK,2
28016.666666666664,1109,536,1682,1682,0.3,LK,2
28033.333333333332,1113,536,1683,1683,0.2,LK,2
28050.0,1120,533,1684,1684,0.5255879847138478,BG,2
28066.666666666668,1124,532,1685,1685,0.5390120920947209,BG,2
28083.333333333332,1128,530,1686,1686,0.4,LK,2
28099.999999999996,1133,530,1687,1687,0.3,LK,2
28116.666666666668,1138,530,1688,1688,0.5265598703836084,BG,2
28133.333333333332,1142,530,1689,1689,0.5622443556785583,YOLO,2
28150.0,1147,529,1690,1690,0.5548791279733458,BG,2
28166.666666666668,1151,529,1691,1691,0.4,LK,2
28183.333333333332,1155,529,1692,1692,0.3,LK,2
28200.0,1159,529,1693,1693,0.2,LK,2
28216.666666666664,1162,531,1694,1694,0.41050422191619873,YOLO,2
28233.333333333336,1166,531,1695,1695,0.4,LK,2
28250.0,1169,532,1696,1696,0.3,LK,2
28266.666666666664,1172,534,1697,1697,0.2,LK,2
28283.333333333332,1176,535,1698,1698,0.2,LK,2
28300.0,1180,537,1699,1699,0.2,LK,2
28316.666666666668,1183,538,1700,1700,0.2,LK,2
28333.333333333332,1186,540,1701,1701,0.2,LK,2
28349.999999999996,1189,541,1702,1702,0.2,LK,2
28366.666666666668,1193,543,1703,1703,0.2,LK,2
28383.333333333332,1194,544,1704,1704,0.2,LK,2
28400.0,1195,545,1705,1705,0.2,LK,2
28416.666666666668,1207,553,1706,1706,0.5212504267692566,YOLO,2
28433.333333333332,1211,554,1707,1707,0.4752514362335205,YOLO,2
28450.0,1211,554,1708,1708,0.4,LK,2
28466.666666666664,1212,554,1709,1709,0.3,LK,2
28483.333333333336,1221,563,1710,1710,0.529240071773529,YOLO,2
28500.0,1224,569,1711,1711,0.6288121515433458,BG,2
28516.666666666664,1227,573,1712,1712,0.7398388372977944,BG,2
28533.333333333332,1229,576,1713,1713,0.4,LK,2
28550.0,1233,580,1714,1714,0.7398388372977944,BG,2
28566.666666666668,1236,584,1715,1715,0.5768543553059535,BG,2
28583.333333333332,1238,584,1716,1716,0.4,LK,2
28599.999999999996,1241,584,1717,1717,0.3,LK,2
28616.666666666668,1244,583,1718,1718,0.7126537717491253,BG,2
28633.333333333332,1247,579,1719,1719,0.6664141476791389,BG,2
28650.0,1249,575,1720,1720,0.4,LK,2
28666.666666666668,1252,572,1721,1721,0.3,LK,2
28683.333333333332,1254,569,1722,1722,0.2,LK,2
28700.0,1257,566,1723,1723,0.2,LK,2
28716.666666666664,1259,565,1724,1724,0.2,LK,2
28733.333333333336,1261,564,1725,1725,0.2,LK,2
28750.0,1265,555,1726,1726,0.5358572563049143,BG,2
28766.666666666664,1267,552,1727,1727,0.4,LK,2
28783.333333333332,1269,550,1728,1728,0.3,LK,2
28800.0,1271,549,1729,1729,0.2,LK,2
28816.666666666668,1274,548,1730,1730,0.2,LK,2
28833.333333333332,1276,546,1731,1731,0.2,LK,2
28849.999999999996,1278,545,1732,1732,0.2,LK,2
28866.666666666668,1280,544,1733,1733,0.2,LK,2
28883.333333333332,1283,543,1734,1734,0.2,LK,2
28900.0,1285,542,1735,1735,0.2,LK,2
28916.666666666668,1287,541,1736,1736,0.2,LK,2
28933.333333333332,1289,540,1737,1737,0.2,LK,2
28950.0,1291,540,1738,1738,0.2,LK,2
28966.666666666664,1293,540,1739,1739,0.2,LK,2
28983.333333333336,1295,540,1740,1740,0.2,LK,2
29000.0,1297,540,1741,1741,0.2,LK,2
29016.666666666664,1299,540,1742,1742,0.2,LK,2
29033.333333333332,1301,540,1743,1743,0.2,LK,2
29050.0,1303,541,1744,1744,0.2,LK,2
29066.666666666668,1305,542,1745,1745,0.2,LK,2
29083.333333333332,1307,543,1746,1746,0.2,LK,2
29099.999999999996,1309,544,1747,1747,0.2,LK,2
29116.666666666668,1311,545,1748,1748,0.2,LK,2
29133.333333333332,1313,546,1749,1749,0.2,LK,2
29150.0,1314,547,1750,1750,0.2,LK,2
29166.666666666668,1316,549,1751,1751,0.2,LK,2
29183.333333333332,1318,550,1752,1752,0.2,LK,2
29200.0,1319,552,1753,1753,0.2,LK,2
29216.666666666664,1321,553,1754,1754,0.2,LK,2
29233.333333333336,1323,555,1755,1755,0.2,LK,2
29250.0,1325,557,1756,1756,0.2,LK,2
29483.333333333336,581,498,1770,1770,0.6664141413516337,BG,2
29500.0,589,501,1771,1771,0.8085181428902573,BG,2
29516.666666666664,589,500,1772,1772,0.4,LK,2
29533.333333333332,589,500,1773,1773,0.3,LK,2
29550.0,589,500,1774,1774,0.2,LK,2
29566.666666666668,589,500,1775,1775,0.2,LK,2
29583.333333333332,589,500,1776,1776,0.2,LK,2
29599.999999999996,589,500,1777,1777,0.2,LK,2
29616.666666666668,589,500,1778,1778,0.2,LK,2
29633.333333333332,589,500,1779,1779,0.2,LK,2
29650.0,589,500,1780,1780,0.2,LK,2
29666.666666666668,589,500,1781,1781,0.2,LK,2
29683.333333333332,589,500,1782,1782,0.2,LK,2
29700.0,589,500,1783,1783,0.2,LK,2
29716.666666666664,589,500,1784,1784,0.2,LK,2
29733.333333333336,589,500,1785,1785,0.2,LK,2
29750.0,589,500,1786,1786,0.2,LK,2
29766.666666666664,589,500,1787,1787,0.2,LK,2
29783.333333333332,589,500,1788,1788,0.2,LK,2
29800.0,589,500,1789,1789,0.2,LK,2
29816.666666666668,589,500,1790,1790,0.2,LK,2
29833.333333333332,589,500,1791,1791,0.2,LK,2
29849.999999999996,589,500,1792,1792,0.2,LK,2
29866.666666666668,589,500,1793,1793,0.2,LK,2
29883.333333333332,589,500,1794,1794,0.2,LK,2
29900.0,589,500,1795,1795,0.2,LK,2
29916.666666666668,589,500,1796,1796,0.2,LK,2
29933.333333333332,589,500,1797,1797,0.2,LK,2
29950.0,589,500,1798,1798,0.2,LK,2
29966.666666666664,589,500,1799,1799,0.2,LK,2
29983.333333333336,589,500,1800,1800,0.2,LK,2
